year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2023,7,PT,Piedmont Airlines,BNA,"Nashville, TN: Nashville International",1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,24.00,0.00,0.00,24.00,0.00,0.00
2023,7,UA,United Air Lines Network,BNA,"Nashville, TN: Nashville International",604.00,235.00,91.95,10.76,47.09,0.00,85.19,34.00,4.00,18176.00,6331.00,1345.00,2242.00,0.00,8258.00
2023,7,WN,Southwest Airlines,BNA,"Nashville, TN: Nashville International",4177.00,1136.00,293.85,37.93,174.54,6.81,622.88,29.00,9.00,68491.00,16615.00,3395.00,8468.00,307.00,39706.00
2023,7,YV,Mesa Airlines Inc.,BNA,"Nashville, TN: Nashville International",66.00,25.00,9.45,3.59,7.49,0.00,4.47,0.00,0.00,1989.00,731.00,194.00,388.00,0.00,676.00
2023,7,YX,Republic Airline,BNA,"Nashville, TN: Nashville International",350.00,83.00,20.69,1.69,35.87,0.18,24.57,27.00,1.00,5622.00,1585.00,170.00,2192.00,5.00,1670.00
2023,6,9E,Endeavor Air Inc.,BNA,"Nashville, TN: Nashville International",77.00,13.00,1.59,0.12,10.02,0.00,1.27,2.00,0.00,944.00,206.00,21.00,560.00,0.00,157.00
2023,6,AA,American Airlines Network,BNA,"Nashville, TN: Nashville International",687.00,234.00,67.17,14.91,58.08,0.29,93.56,10.00,4.00,20855.00,6138.00,1252.00,3315.00,10.00,10140.00
2023,6,AS,Alaska Airlines Network,BNA,"Nashville, TN: Nashville International",70.00,25.00,6.73,0.00,11.75,0.50,6.02,0.00,1.00,800.00,290.00,0.00,322.00,20.00,168.00
2023,6,B6,JetBlue Airways,BNA,"Nashville, TN: Nashville International",186.00,76.00,32.43,5.19,22.67,0.99,14.71,10.00,3.00,7351.00,3772.00,696.00,1498.00,45.00,1340.00
2023,6,DL,Delta Air Lines Network,BNA,"Nashville, TN: Nashville International",705.00,181.00,92.90,3.91,37.32,0.00,46.86,5.00,4.00,11443.00,6711.00,221.00,1902.00,0.00,2609.00
2023,6,F9,Frontier Airlines,BNA,"Nashville, TN: Nashville International",82.00,24.00,6.12,0.95,7.52,0.00,9.40,3.00,0.00,1420.00,328.00,81.00,411.00,0.00,600.00
2023,6,G4,Allegiant Air,BNA,"Nashville, TN: Nashville International",341.00,112.00,39.45,6.14,17.65,0.00,48.76,1.00,1.00,9363.00,2911.00,540.00,2084.00,0.00,3828.00
2023,6,G7,GoJet Airlines LLC d/b/a United Express,BNA,"Nashville, TN: Nashville International",20.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,28.00,0.00,0.00,0.00,0.00,28.00
2023,6,MQ,Envoy Air,BNA,"Nashville, TN: Nashville International",232.00,51.00,14.67,2.74,18.65,0.00,14.93,1.00,2.00,4731.00,2328.00,154.00,1195.00,0.00,1054.00
2023,6,NK,Spirit Airlines,BNA,"Nashville, TN: Nashville International",281.00,99.00,35.74,5.32,35.82,0.13,21.99,10.00,3.00,8976.00,3207.00,576.00,3100.00,24.00,2069.00
2023,6,OH,PSA Airlines Inc.,BNA,"Nashville, TN: Nashville International",299.00,61.00,13.88,3.18,25.07,0.93,17.94,4.00,2.00,3729.00,670.00,408.00,919.00,29.00,1703.00
2023,6,OO,SkyWest Airlines Inc.,BNA,"Nashville, TN: Nashville International",184.00,39.00,20.00,5.00,5.00,0.00,9.00,5.00,2.00,2365.00,941.00,438.00,498.00,0.00,488.00
2023,6,PT,Piedmont Airlines,BNA,"Nashville, TN: Nashville International",4.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,62.00,21.00,0.00,41.00,0.00,0.00
2023,6,UA,United Air Lines Network,BNA,"Nashville, TN: Nashville International",563.00,197.00,82.54,3.38,49.75,0.00,61.32,38.00,6.00,15072.00,7454.00,295.00,2175.00,0.00,5148.00
2023,6,WN,Southwest Airlines,BNA,"Nashville, TN: Nashville International",3947.00,1081.00,277.35,30.23,182.95,5.58,584.89,20.00,20.00,60937.00,14321.00,2163.00,10235.00,193.00,34025.00
2023,6,YV,Mesa Airlines Inc.,BNA,"Nashville, TN: Nashville International",64.00,22.00,8.88,3.32,4.36,0.00,5.44,0.00,1.00,1700.00,684.00,337.00,202.00,0.00,477.00
2023,6,YX,Republic Airline,BNA,"Nashville, TN: Nashville International",330.00,43.00,11.91,1.11,17.36,0.00,12.63,15.00,0.00,3408.00,1346.00,46.00,1054.00,0.00,962.00
2023,5,9E,Endeavor Air Inc.,BNA,"Nashville, TN: Nashville International",40.00,8.00,2.77,0.00,4.23,0.00,1.00,0.00,0.00,353.00,163.00,0.00,96.00,0.00,94.00
2023,5,AA,American Airlines Network,BNA,"Nashville, TN: Nashville International",734.00,201.00,75.95,6.29,53.26,0.56,64.95,3.00,1.00,12688.00,4662.00,631.00,3176.00,20.00,4199.00
2023,5,AS,Alaska Airlines Network,BNA,"Nashville, TN: Nashville International",62.00,29.00,5.06,0.00,20.65,0.00,3.30,0.00,0.00,907.00,215.00,0.00,579.00,0.00,113.00
2023,5,B6,JetBlue Airways,BNA,"Nashville, TN: Nashville International",239.00,70.00,31.06,2.04,18.09,0.00,18.81,2.00,1.00,6068.00,2493.00,171.00,1253.00,0.00,2151.00
2023,5,DL,Delta Air Lines Network,BNA,"Nashville, TN: Nashville International",696.00,78.00,39.45,0.31,19.19,0.00,19.05,5.00,5.00,4118.00,1995.00,33.00,1042.00,0.00,1048.00
2023,5,F9,Frontier Airlines,BNA,"Nashville, TN: Nashville International",82.00,27.00,7.49,0.84,9.80,0.00,8.88,1.00,0.00,1375.00,448.00,82.00,440.00,0.00,405.00
2023,5,G4,Allegiant Air,BNA,"Nashville, TN: Nashville International",381.00,72.00,23.67,3.92,14.23,0.00,30.19,2.00,2.00,6215.00,2701.00,177.00,727.00,0.00,2610.00
2023,5,MQ,Envoy Air,BNA,"Nashville, TN: Nashville International",206.00,27.00,11.11,0.07,8.29,0.00,7.53,1.00,0.00,1410.00,559.00,5.00,511.00,0.00,335.00
2023,5,NK,Spirit Airlines,BNA,"Nashville, TN: Nashville International",298.00,54.00,23.28,2.27,15.44,0.84,12.17,3.00,2.00,4178.00,2283.00,178.00,729.00,63.00,925.00
2023,5,OH,PSA Airlines Inc.,BNA,"Nashville, TN: Nashville International",193.00,21.00,6.86,0.00,11.25,0.18,2.72,0.00,0.00,756.00,253.00,0.00,284.00,10.00,209.00
2023,5,OO,SkyWest Airlines Inc.,BNA,"Nashville, TN: Nashville International",239.00,39.00,28.00,4.00,2.00,0.00,5.00,3.00,0.00,2765.00,1459.00,373.00,736.00,0.00,197.00
2023,5,UA,United Air Lines Network,BNA,"Nashville, TN: Nashville International",630.00,129.00,46.96,5.99,32.69,0.00,43.36,6.00,1.00,7606.00,2276.00,568.00,1645.00,0.00,3117.00
2023,5,WN,Southwest Airlines,BNA,"Nashville, TN: Nashville International",4016.00,705.00,217.08,18.50,102.38,0.00,367.04,23.00,10.00,33215.00,8907.00,2003.00,6237.00,0.00,16068.00
2023,5,YV,Mesa Airlines Inc.,BNA,"Nashville, TN: Nashville International",35.00,12.00,9.40,0.00,0.74,0.00,1.86,1.00,0.00,994.00,834.00,0.00,49.00,0.00,111.00
2023,5,YX,Republic Airline,BNA,"Nashville, TN: Nashville International",434.00,44.00,14.27,0.00,17.83,0.00,11.90,0.00,1.00,2232.00,687.00,0.00,801.00,0.00,744.00
2023,4,9E,Endeavor Air Inc.,BNA,"Nashville, TN: Nashville International",16.00,3.00,0.50,0.00,1.50,0.00,1.00,0.00,0.00,120.00,9.00,0.00,32.00,0.00,79.00
2023,4,AA,American Airlines Network,BNA,"Nashville, TN: Nashville International",685.00,211.00,67.53,5.69,45.14,0.13,92.50,13.00,0.00,14649.00,4900.00,333.00,2321.00,18.00,7077.00
2023,4,AS,Alaska Airlines Network,BNA,"Nashville, TN: Nashville International",60.00,23.00,5.37,0.00,14.42,0.00,3.21,0.00,0.00,710.00,220.00,0.00,422.00,0.00,68.00
2023,4,B6,JetBlue Airways,BNA,"Nashville, TN: Nashville International",205.00,62.00,22.52,0.23,16.94,0.00,22.31,9.00,0.00,3886.00,1491.00,43.00,837.00,0.00,1515.00
2023,4,DL,Delta Air Lines Network,BNA,"Nashville, TN: Nashville International",661.00,115.00,65.28,4.15,25.83,0.00,19.74,9.00,0.00,5710.00,3745.00,229.00,822.00,0.00,914.00
2023,4,F9,Frontier Airlines,BNA,"Nashville, TN: Nashville International",100.00,38.00,7.36,0.96,11.18,0.00,18.50,0.00,0.00,2268.00,376.00,43.00,502.00,0.00,1347.00
2023,4,G4,Allegiant Air,BNA,"Nashville, TN: Nashville International",378.00,90.00,21.50,6.09,25.76,0.00,36.65,1.00,0.00,6484.00,1857.00,358.00,1898.00,0.00,2371.00
2023,4,MQ,Envoy Air,BNA,"Nashville, TN: Nashville International",191.00,39.00,6.43,3.05,12.82,0.00,16.70,3.00,0.00,2305.00,208.00,237.00,521.00,0.00,1339.00
2023,4,NK,Spirit Airlines,BNA,"Nashville, TN: Nashville International",270.00,100.00,40.84,3.79,32.86,1.86,20.66,9.00,0.00,6865.00,2562.00,164.00,2216.00,74.00,1849.00
2023,4,OH,PSA Airlines Inc.,BNA,"Nashville, TN: Nashville International",220.00,37.00,9.31,0.83,17.49,0.00,9.37,2.00,2.00,1755.00,407.00,30.00,645.00,0.00,673.00
2023,4,OO,SkyWest Airlines Inc.,BNA,"Nashville, TN: Nashville International",231.00,50.00,30.00,11.00,2.00,1.00,6.00,4.00,0.00,4942.00,1956.00,1989.00,576.00,23.00,398.00
2023,4,UA,United Air Lines Network,BNA,"Nashville, TN: Nashville International",535.00,148.00,56.48,3.75,40.64,0.00,47.13,11.00,0.00,9899.00,3533.00,596.00,1389.00,0.00,4381.00
2023,4,WN,Southwest Airlines,BNA,"Nashville, TN: Nashville International",3820.00,897.00,270.60,6.31,138.57,8.45,473.07,20.00,7.00,47366.00,14500.00,551.00,5817.00,753.00,25745.00
2023,4,YV,Mesa Airlines Inc.,BNA,"Nashville, TN: Nashville International",59.00,19.00,9.66,0.70,1.77,0.00,6.87,0.00,0.00,1669.00,616.00,279.00,119.00,0.00,655.00
2023,4,YX,Republic Airline,BNA,"Nashville, TN: Nashville International",411.00,56.00,12.21,1.58,21.56,0.00,20.65,7.00,0.00,3569.00,735.00,128.00,998.00,0.00,1708.00
2023,3,9E,Endeavor Air Inc.,BNA,"Nashville, TN: Nashville International",58.00,14.00,2.88,0.00,6.60,0.00,4.53,1.00,0.00,653.00,231.00,0.00,207.00,0.00,215.00
2023,3,AA,American Airlines Network,BNA,"Nashville, TN: Nashville International",626.00,174.00,52.79,3.30,32.74,0.34,84.82,9.00,4.00,12823.00,3605.00,218.00,1819.00,16.00,7165.00
2023,3,AS,Alaska Airlines Network,BNA,"Nashville, TN: Nashville International",57.00,17.00,3.61,0.00,8.25,0.70,4.44,0.00,1.00,738.00,213.00,0.00,271.00,22.00,232.00
2023,3,B6,JetBlue Airways,BNA,"Nashville, TN: Nashville International",238.00,93.00,29.74,0.88,34.31,0.00,28.07,4.00,1.00,6415.00,2222.00,138.00,1778.00,0.00,2277.00
2023,3,C5,CommuteAir LLC dba CommuteAir,BNA,"Nashville, TN: Nashville International",4.00,1.00,0.93,0.00,0.07,0.00,0.00,0.00,0.00,112.00,104.00,0.00,8.00,0.00,0.00
2023,3,DL,Delta Air Lines Network,BNA,"Nashville, TN: Nashville International",703.00,140.00,71.61,8.21,35.36,0.00,24.82,18.00,3.00,8510.00,4769.00,771.00,1436.00,0.00,1534.00
2023,3,F9,Frontier Airlines,BNA,"Nashville, TN: Nashville International",106.00,40.00,13.51,0.00,15.36,0.00,11.13,1.00,0.00,2413.00,710.00,0.00,741.00,0.00,962.00
2023,3,G4,Allegiant Air,BNA,"Nashville, TN: Nashville International",392.00,150.00,24.40,12.50,42.16,0.00,70.95,5.00,2.00,11198.00,1255.00,3232.00,1870.00,0.00,4841.00
2023,3,G7,GoJet Airlines LLC d/b/a United Express,BNA,"Nashville, TN: Nashville International",23.00,4.00,1.00,0.00,3.00,0.00,0.00,0.00,0.00,89.00,17.00,0.00,72.00,0.00,0.00
2023,3,MQ,Envoy Air,BNA,"Nashville, TN: Nashville International",238.00,61.00,16.19,1.95,23.80,0.00,19.06,2.00,2.00,2703.00,803.00,124.00,760.00,0.00,1016.00
2023,3,NK,Spirit Airlines,BNA,"Nashville, TN: Nashville International",255.00,77.00,30.36,0.95,28.71,1.04,15.94,5.00,2.00,5886.00,1705.00,113.00,2505.00,23.00,1540.00
2023,3,OH,PSA Airlines Inc.,BNA,"Nashville, TN: Nashville International",252.00,39.00,11.09,2.23,15.84,1.18,8.67,2.00,3.00,2436.00,766.00,364.00,551.00,89.00,666.00
2023,3,OO,SkyWest Airlines Inc.,BNA,"Nashville, TN: Nashville International",208.00,56.00,38.00,10.00,1.00,0.00,7.00,2.00,0.00,3477.00,1824.00,1251.00,159.00,0.00,243.00
2023,3,UA,United Air Lines Network,BNA,"Nashville, TN: Nashville International",562.00,147.00,57.06,0.90,43.21,0.00,45.83,4.00,2.00,8428.00,2804.00,88.00,2534.00,0.00,3002.00
2023,3,WN,Southwest Airlines,BNA,"Nashville, TN: Nashville International",3937.00,723.00,221.11,6.07,99.65,3.85,392.32,59.00,23.00,33648.00,9652.00,569.00,4357.00,302.00,18768.00
2023,3,YV,Mesa Airlines Inc.,BNA,"Nashville, TN: Nashville International",35.00,8.00,4.40,0.00,3.51,0.00,0.09,0.00,1.00,365.00,205.00,0.00,158.00,0.00,2.00
2023,3,YX,Republic Airline,BNA,"Nashville, TN: Nashville International",374.00,59.00,19.60,0.00,29.70,0.00,9.69,6.00,4.00,3050.00,1255.00,0.00,945.00,0.00,850.00
2023,2,9E,Endeavor Air Inc.,BNA,"Nashville, TN: Nashville International",53.00,7.00,3.30,0.00,0.04,0.00,3.67,0.00,0.00,360.00,115.00,0.00,4.00,0.00,241.00
2023,2,AA,American Airlines Network,BNA,"Nashville, TN: Nashville International",544.00,118.00,30.07,4.66,14.94,0.05,68.28,12.00,1.00,7741.00,1708.00,336.00,632.00,14.00,5051.00
2023,2,AS,Alaska Airlines Network,BNA,"Nashville, TN: Nashville International",49.00,8.00,2.78,0.00,1.65,0.00,3.57,0.00,0.00,383.00,214.00,0.00,55.00,0.00,114.00
2023,2,B6,JetBlue Airways,BNA,"Nashville, TN: Nashville International",186.00,58.00,19.55,0.74,25.12,0.38,12.21,5.00,0.00,4033.00,1678.00,115.00,1293.00,10.00,937.00
2023,2,DL,Delta Air Lines Network,BNA,"Nashville, TN: Nashville International",585.00,115.00,59.99,3.90,28.32,0.00,22.78,7.00,1.00,6961.00,4660.00,347.00,991.00,0.00,963.00
2023,2,F9,Frontier Airlines,BNA,"Nashville, TN: Nashville International",93.00,32.00,9.19,0.48,13.14,0.00,9.19,0.00,0.00,1971.00,479.00,85.00,743.00,0.00,664.00
2023,2,G4,Allegiant Air,BNA,"Nashville, TN: Nashville International",352.00,98.00,20.04,1.77,21.02,0.00,55.18,4.00,2.00,8659.00,2116.00,359.00,1036.00,0.00,5148.00
2023,2,G7,GoJet Airlines LLC d/b/a United Express,BNA,"Nashville, TN: Nashville International",8.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,23.00,0.00,0.00,23.00,0.00,0.00
2023,2,MQ,Envoy Air,BNA,"Nashville, TN: Nashville International",221.00,45.00,13.02,0.73,16.96,0.00,14.29,4.00,0.00,2013.00,537.00,52.00,612.00,0.00,812.00
2023,2,NK,Spirit Airlines,BNA,"Nashville, TN: Nashville International",208.00,42.00,16.77,0.93,19.92,0.00,4.38,1.00,0.00,1991.00,838.00,89.00,830.00,0.00,234.00
2023,2,OH,PSA Airlines Inc.,BNA,"Nashville, TN: Nashville International",302.00,33.00,12.65,0.00,15.06,0.00,5.29,0.00,1.00,1278.00,556.00,0.00,387.00,0.00,335.00
2023,2,OO,SkyWest Airlines Inc.,BNA,"Nashville, TN: Nashville International",155.00,26.00,17.00,3.00,1.00,0.00,5.00,2.00,0.00,1647.00,961.00,130.00,105.00,0.00,451.00
2023,2,UA,United Air Lines Network,BNA,"Nashville, TN: Nashville International",482.00,95.00,31.78,0.65,27.98,0.00,34.58,1.00,0.00,5590.00,2479.00,32.00,1054.00,0.00,2025.00
2023,2,WN,Southwest Airlines,BNA,"Nashville, TN: Nashville International",3423.00,377.00,143.07,1.02,56.09,0.84,175.99,61.00,1.00,16450.00,6589.00,140.00,1818.00,15.00,7888.00
2023,2,YV,Mesa Airlines Inc.,BNA,"Nashville, TN: Nashville International",15.00,2.00,1.32,0.00,0.68,0.00,0.00,0.00,0.00,56.00,33.00,0.00,23.00,0.00,0.00
2023,2,YX,Republic Airline,BNA,"Nashville, TN: Nashville International",318.00,40.00,10.19,0.61,20.36,0.00,8.84,2.00,0.00,1603.00,507.00,83.00,583.00,0.00,430.00
2023,1,9E,Endeavor Air Inc.,BNA,"Nashville, TN: Nashville International",72.00,19.00,7.18,0.85,3.25,0.00,7.72,1.00,1.00,1993.00,479.00,724.00,298.00,0.00,492.00
2023,1,AA,American Airlines Network,BNA,"Nashville, TN: Nashville International",622.00,142.00,45.98,2.90,41.61,1.19,50.32,9.00,1.00,8722.00,2549.00,456.00,1788.00,38.00,3891.00
2023,1,AS,Alaska Airlines Network,BNA,"Nashville, TN: Nashville International",52.00,13.00,6.63,0.00,2.56,0.00,3.81,1.00,0.00,630.00,421.00,0.00,99.00,0.00,110.00
2023,1,B6,JetBlue Airways,BNA,"Nashville, TN: Nashville International",176.00,37.00,17.57,0.00,4.43,0.00,15.01,3.00,1.00,2649.00,1304.00,0.00,256.00,0.00,1089.00
2023,1,DL,Delta Air Lines Network,BNA,"Nashville, TN: Nashville International",665.00,124.00,55.74,5.60,33.53,0.00,29.12,4.00,1.00,8898.00,4367.00,1418.00,1345.00,0.00,1768.00
2023,1,F9,Frontier Airlines,BNA,"Nashville, TN: Nashville International",97.00,30.00,9.62,0.60,6.10,0.00,13.68,6.00,0.00,2283.00,810.00,63.00,302.00,0.00,1108.00
2023,1,G4,Allegiant Air,BNA,"Nashville, TN: Nashville International",398.00,99.00,19.00,1.15,29.77,0.00,49.07,3.00,1.00,6246.00,1017.00,94.00,1363.00,0.00,3772.00
2023,1,G7,GoJet Airlines LLC d/b/a United Express,BNA,"Nashville, TN: Nashville International",28.00,12.00,2.89,0.00,6.28,0.00,2.83,0.00,0.00,761.00,184.00,0.00,299.00,0.00,278.00
2023,1,MQ,Envoy Air,BNA,"Nashville, TN: Nashville International",275.00,71.00,9.29,5.47,33.24,0.00,23.00,9.00,0.00,3424.00,382.00,214.00,1357.00,0.00,1471.00
2023,1,NK,Spirit Airlines,BNA,"Nashville, TN: Nashville International",241.00,59.00,25.76,0.24,22.39,0.64,9.97,4.00,1.00,2781.00,1152.00,15.00,1126.00,30.00,458.00
2023,1,OH,PSA Airlines Inc.,BNA,"Nashville, TN: Nashville International",243.00,29.00,7.42,0.47,12.05,0.00,9.06,2.00,0.00,1829.00,416.00,101.00,710.00,0.00,602.00
2023,1,OO,SkyWest Airlines Inc.,BNA,"Nashville, TN: Nashville International",163.00,46.00,27.00,8.00,1.00,1.00,9.00,5.00,0.00,4142.00,1960.00,411.00,37.00,54.00,1680.00
2023,1,UA,United Air Lines Network,BNA,"Nashville, TN: Nashville International",513.00,103.00,32.74,0.58,28.00,0.00,41.69,0.00,0.00,7134.00,1796.00,22.00,963.00,0.00,4353.00
2023,1,WN,Southwest Airlines,BNA,"Nashville, TN: Nashville International",3789.00,609.00,216.81,6.65,88.93,2.86,293.74,114.00,1.00,37097.00,14372.00,489.00,3621.00,75.00,18540.00
2023,1,YV,Mesa Airlines Inc.,BNA,"Nashville, TN: Nashville International",37.00,9.00,3.35,0.00,3.72,0.00,1.93,0.00,0.00,536.00,138.00,0.00,132.00,0.00,266.00
2023,1,YX,Republic Airline,BNA,"Nashville, TN: Nashville International",285.00,35.00,3.93,0.00,20.71,0.00,10.36,3.00,1.00,1566.00,183.00,0.00,804.00,0.00,579.00
2022,12,9E,Endeavor Air Inc.,BNA,"Nashville, TN: Nashville International",175.00,26.00,11.07,0.00,6.42,0.00,8.51,8.00,0.00,1292.00,566.00,0.00,269.00,0.00,457.00
2022,12,AA,American Airlines Network,BNA,"Nashville, TN: Nashville International",664.00,213.00,62.24,8.12,46.02,0.15,96.48,20.00,1.00,13935.00,4172.00,510.00,2385.00,16.00,6852.00
2022,12,AS,Alaska Airlines Network,BNA,"Nashville, TN: Nashville International",58.00,20.00,5.27,0.73,5.10,0.00,8.90,3.00,0.00,1884.00,810.00,164.00,174.00,0.00,736.00
2022,12,B6,JetBlue Airways,BNA,"Nashville, TN: Nashville International",214.00,82.00,35.49,1.70,25.84,0.00,18.96,3.00,1.00,6046.00,2551.00,462.00,1490.00,0.00,1543.00
2022,12,DL,Delta Air Lines Network,BNA,"Nashville, TN: Nashville International",693.00,134.00,65.01,4.11,31.68,0.39,32.81,13.00,0.00,8169.00,4644.00,444.00,1168.00,129.00,1784.00
2022,12,F9,Frontier Airlines,BNA,"Nashville, TN: Nashville International",95.00,32.00,9.48,1.26,6.62,0.00,14.65,5.00,0.00,2599.00,623.00,194.00,318.00,0.00,1464.00
2022,12,G4,Allegiant Air,BNA,"Nashville, TN: Nashville International",222.00,86.00,28.11,2.05,16.16,0.00,39.68,17.00,0.00,7155.00,2174.00,148.00,1015.00,0.00,3818.00
2022,12,G7,GoJet Airlines LLC d/b/a United Express,BNA,"Nashville, TN: Nashville International",28.00,1.00,0.55,0.00,0.00,0.00,0.45,0.00,0.00,139.00,76.00,0.00,0.00,0.00,63.00
2022,12,MQ,Envoy Air,BNA,"Nashville, TN: Nashville International",233.00,59.00,13.57,3.75,18.41,0.00,23.27,10.00,0.00,4552.00,744.00,503.00,1044.00,0.00,2261.00
2022,12,NK,Spirit Airlines,BNA,"Nashville, TN: Nashville International",239.00,61.00,27.65,1.50,23.15,0.01,8.69,12.00,0.00,4776.00,2204.00,119.00,1568.00,2.00,883.00
2022,12,OH,PSA Airlines Inc.,BNA,"Nashville, TN: Nashville International",195.00,35.00,14.06,0.00,16.37,0.25,4.32,2.00,0.00,1818.00,708.00,0.00,881.00,11.00,218.00
2022,12,OO,SkyWest Airlines Inc.,BNA,"Nashville, TN: Nashville International",257.00,70.00,41.00,16.00,0.00,0.00,13.00,2.00,0.00,5381.00,2427.00,2106.00,0.00,0.00,848.00
2022,12,UA,United Air Lines Network,BNA,"Nashville, TN: Nashville International",432.00,96.00,35.82,1.76,13.49,0.00,44.92,13.00,0.00,6845.00,2258.00,79.00,588.00,0.00,3920.00
2022,12,WN,Southwest Airlines,BNA,"Nashville, TN: Nashville International",3842.00,724.00,270.71,7.43,87.16,3.71,354.99,635.00,9.00,50832.00,18239.00,605.00,5500.00,306.00,26182.00
2022,12,YV,Mesa Airlines Inc.,BNA,"Nashville, TN: Nashville International",33.00,5.00,2.00,0.00,2.00,1.00,0.00,0.00,0.00,166.00,44.00,0.00,104.00,18.00,0.00
2022,12,YX,Republic Airline,BNA,"Nashville, TN: Nashville International",275.00,40.00,11.04,0.00,20.27,0.00,8.69,4.00,2.00,2418.00,699.00,0.00,1192.00,0.00,527.00
2022,12,ZW,Air Wisconsin Airlines Corp,BNA,"Nashville, TN: Nashville International",3.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,11,9E,Endeavor Air Inc.,BNA,"Nashville, TN: Nashville International",220.00,42.00,11.50,0.00,19.46,0.00,11.04,3.00,0.00,2640.00,715.00,0.00,712.00,0.00,1213.00
2022,11,AA,American Airlines Network,BNA,"Nashville, TN: Nashville International",711.00,148.00,55.00,2.47,30.50,0.06,59.97,8.00,0.00,9458.00,3258.00,91.00,1051.00,3.00,5055.00
2022,11,AS,Alaska Airlines Network,BNA,"Nashville, TN: Nashville International",59.00,18.00,3.39,1.00,5.04,0.00,8.57,0.00,0.00,1063.00,136.00,364.00,190.00,0.00,373.00
2022,11,B6,JetBlue Airways,BNA,"Nashville, TN: Nashville International",213.00,78.00,27.45,0.12,27.47,0.00,22.97,2.00,1.00,5276.00,1922.00,14.00,1028.00,0.00,2312.00
2022,11,DL,Delta Air Lines Network,BNA,"Nashville, TN: Nashville International",748.00,106.00,49.59,2.30,41.64,0.00,12.46,4.00,1.00,5407.00,3247.00,117.00,1337.00,0.00,706.00
2022,11,F9,Frontier Airlines,BNA,"Nashville, TN: Nashville International",97.00,33.00,12.07,0.00,7.07,0.00,13.86,3.00,0.00,2279.00,696.00,0.00,273.00,0.00,1310.00
2022,11,G4,Allegiant Air,BNA,"Nashville, TN: Nashville International",176.00,61.00,14.50,1.66,15.96,0.56,28.32,2.00,0.00,3438.00,949.00,59.00,727.00,10.00,1693.00
2022,11,G7,GoJet Airlines LLC d/b/a United Express,BNA,"Nashville, TN: Nashville International",28.00,3.00,0.80,0.00,2.20,0.00,0.00,0.00,1.00,129.00,33.00,0.00,96.00,0.00,0.00
2022,11,MQ,Envoy Air,BNA,"Nashville, TN: Nashville International",166.00,28.00,5.88,0.36,7.11,0.00,14.65,1.00,0.00,1458.00,266.00,37.00,236.00,0.00,919.00
2022,11,NK,Spirit Airlines,BNA,"Nashville, TN: Nashville International",242.00,41.00,14.49,0.23,11.35,0.23,14.71,7.00,0.00,3371.00,1754.00,14.00,440.00,18.00,1145.00
2022,11,OH,PSA Airlines Inc.,BNA,"Nashville, TN: Nashville International",118.00,21.00,6.46,0.00,2.77,0.00,11.76,3.00,0.00,732.00,262.00,0.00,75.00,0.00,395.00
2022,11,OO,SkyWest Airlines Inc.,BNA,"Nashville, TN: Nashville International",269.00,45.00,26.00,7.00,3.00,0.00,9.00,3.00,1.00,2693.00,1221.00,623.00,203.00,0.00,646.00
2022,11,UA,United Air Lines Network,BNA,"Nashville, TN: Nashville International",436.00,74.00,25.41,4.75,11.11,0.00,32.73,1.00,0.00,5023.00,1208.00,494.00,397.00,0.00,2924.00
2022,11,WN,Southwest Airlines,BNA,"Nashville, TN: Nashville International",3681.00,540.00,195.65,5.78,76.35,2.84,259.39,22.00,1.00,26238.00,9855.00,315.00,3273.00,87.00,12708.00
2022,11,YV,Mesa Airlines Inc.,BNA,"Nashville, TN: Nashville International",56.00,7.00,5.00,0.00,2.00,0.00,0.00,0.00,0.00,294.00,244.00,0.00,50.00,0.00,0.00
2022,11,YX,Republic Airline,BNA,"Nashville, TN: Nashville International",327.00,43.00,14.16,0.66,18.22,0.00,9.96,0.00,0.00,1817.00,770.00,50.00,539.00,0.00,458.00
2022,10,9E,Endeavor Air Inc.,BNA,"Nashville, TN: Nashville International",238.00,40.00,14.37,1.60,12.47,0.00,11.55,6.00,1.00,2347.00,641.00,108.00,442.00,0.00,1156.00
2022,10,AA,American Airlines Network,BNA,"Nashville, TN: Nashville International",766.00,150.00,61.21,3.42,22.49,0.00,62.88,4.00,0.00,12975.00,4941.00,677.00,867.00,0.00,6490.00
2022,10,AS,Alaska Airlines Network,BNA,"Nashville, TN: Nashville International",62.00,12.00,4.08,0.00,6.16,0.00,1.76,0.00,0.00,280.00,107.00,0.00,142.00,0.00,31.00
2022,10,B6,JetBlue Airways,BNA,"Nashville, TN: Nashville International",228.00,82.00,35.11,0.00,28.30,0.00,18.58,3.00,2.00,4872.00,2191.00,0.00,1121.00,0.00,1560.00
2022,10,DL,Delta Air Lines Network,BNA,"Nashville, TN: Nashville International",743.00,66.00,42.53,0.89,15.42,0.00,7.16,1.00,2.00,4065.00,3043.00,17.00,507.00,0.00,498.00
